t_s,x,y,heading,energy,spikes,active,drive_l,drive_r,kc,mbon,cx,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,in_vision_l,in_vision_r,on_food,on_hazard
4.805,-3.3848907947540283,41.837642669677734,-2.6600093841552734,0.9494000000000098,1276,1219,0.37449585058731083,1.5,2.0,2.0,0.0,25.06904369990053,9.431439964583301,0.0,0.0,0.0,-0.7818801867658614,1.0,0.008220065695544084,0.008088573425387343,0.00780000778225561,0.007677726292361816,0.0,0.0,0.020787463188171387,0.15,0.15,False,False
4.81,-3.3686068058013916,41.80699157714844,-2.6217081546783447,0.9493000000000098,1274,1215,0.4266211963717017,1.5,14.0,1.0,2.0,22.979956724908817,8.64548663420136,0.0,0.0,0.0,-0.7167235045353728,1.0,0.0082391407340765,0.008107995381578803,0.007820255511129897,0.007701168845718106,0.0,0.0,0.019584113359451295,0.15,0.15,False,False
4.815,-3.4115843772888184,41.791343688964844,-2.5574984550476074,0.9492000000000098,1323,1257,0.19999999999999996,1.5,22.0,2.0,0.0,29.398293664499747,7.925029414684579,0.0,0.0,0.0,-1.0,1.0,0.008248890129228434,0.008118510789548358,0.007838385257249078,0.007722834125161171,0.0,0.0,0.026888613700866697,0.15,0.15,False,False
4.82,-3.465388536453247,41.70930862426758,-2.5580711364746094,0.9491000000000098,1368,1290,0.5459803108401104,1.4540196891598896,20.0,4.0,0.0,26.948435859124768,15.59794363012753,0.0,0.0,0.0,-0.5675246114498619,1.0,0.008291834965348244,0.008162412559613585,0.007891696489726504,0.00778279888133208,0.0,0.0,0.03734116554260254,0.15,0.15,False,False
4.825,-3.492737054824829,41.681785583496094,-2.588712692260742,0.9490000000000098,1375,1298,0.5838152849367679,1.416184715063232,8.0,0.0,1.0,24.70273287086437,14.298114994283567,0.0,0.0,0.0,-0.5202308938290401,1.0,0.00829786256266137,0.00816831326422592,0.007903038834532103,0.007794008512670795,0.0,0.0,0.018423213958740237,0.15,0.15,False,False
4.83,-3.651853084564209,41.545536041259766,-2.5671749114990234,0.9489000000000098,1178,1117,0.6184973445253705,1.3815026554746295,13.0,0.0,1.0,22.644171798292337,13.106605411426603,0.0,0.0,0.0,-0.4768783193432867,1.0,0.008306759021555385,0.008176328847184777,0.007956174667924643,0.007842309229696792,0.0,0.0,0.013140214681625368,0.15,0.15,False,False
4.835,-3.8568806648254395,41.338111877441406,-2.577765941619873,0.9488000000000099,1216,1154,0.6502892324815897,1.3497107675184103,5.0,1.0,0.0,20.757157481767976,12.01438829380772,0.0,0.0,0.0,-0.4371384593980128,1.0,0.008351861809690794,0.008221793298919996,0.008059466878573101,0.007946737265835207,0.0,0.0,0.01981376647949219,0.15,0.15,False,False
4.84,-3.9539356231689453,41.21357727050781,-2.6598706245422363,0.9487000000000099,1188,1127,0.6794317964414573,1.3205682035585427,11.0,0.0,0.0,19.02739435828731,11.013189269323743,0.0,0.0,0.0,-0.40071025444817837,1.0,0.00836961786262691,0.008240545867010951,0.008108114901309213,0.00799557698580126,0.0,0.0,0.01705228924751282,0.15,0.15,False,False
4.845,-4.038334846496582,41.24668502807617,-2.6558661460876465,0.9486000000000099,1211,1139,0.7061458134046692,1.2938541865953308,5.0,0.0,0.0,17.441778161763366,10.095423496880096,0.0,0.0,0.0,-0.3673177332441635,1.0,0.00832719961181283,0.008196665439754725,0.008083219484736523,0.007961426939194402,0.0,0.0,0.01202556848526001,0.15,0.15,False,False
4.85,-4.032114505767822,41.32701873779297,-2.673658609390259,0.9485000000000099,1157,1110,0.7306336622876133,1.2693663377123867,4.0,0.0,0.0,15.988296648283086,9.25413820547342,0.0,0.0,0.0,-0.3367079221404833,1.0,0.008313398187359175,0.00818153649258117,0.008067487506195903,0.007943315043424567,0.0,0.0,0.013832122087478638,0.15,0.15,False,False
4.855,-4.040856838226318,41.39606857299805,-2.6912403106689453,0.9484000000000099,1223,1167,0.7530808570969789,1.246919142903021,6.0,0.0,0.0,14.655938594259496,8.482960021683969,0.0,0.0,0.0,-0.30864892862877635,1.0,0.008292388326177996,0.008159909630194306,0.008048384527986249,0.00792132418913146,0.0,0.0,0.02008169174194336,0.15,0.15,False,False
4.86,-4.123404502868652,41.40876007080078,-2.7028985023498535,0.9483000000000099,1327,1264,0.7736574523388974,1.2263425476611027,1.0,0.0,1.0,13.434610378071204,7.776046686543638,0.0,0.0,0.0,-0.2829281845763783,1.0,0.008277317974716425,0.00814465107396245,0.008050422184169292,0.007920908198381465,0.0,0.0,0.03432017803192139,0.15,0.15,False,False
4.865,-4.1618428230285645,41.37779235839844,-2.634817600250244,0.9482000000000099,1275,1214,0.7925193313106559,1.2074806686893442,6.0,4.0,0.0,12.315059513231937,7.128042795998335,0.0,0.0,0.0,-0.2593508358616801,1.0,0.008276303221161168,0.008143677453820905,0.008059452520683408,0.007928667667632302,0.0,0.0,0.02246623754501343,0.15,0.15,False,False
4.87,-4.283003807067871,41.37485122680664,-2.6149802207946777,0.9481000000000099,1296,1236,0.8098093870347679,1.190190612965232,7.0,0.0,0.0,11.288804553795941,6.53403922966514,0.0,0.0,0.0,-0.23773826620654007,1.0,0.008290613380571207,0.008158680672446888,0.00809947339197,0.007974514737725258,0.0,0.0,0.02072775363922119,0.15,0.15,False,False
4.875,-4.479912281036377,41.438232421875,-2.6285815238952637,0.94800000000001,1285,1224,0.8256586047818706,1.1743413952181294,6.0,1.0,1.0,10.348070840979613,5.9895359605263785,0.0,0.0,0.0,-0.2179267440226617,1.0,0.008260873922457298,0.008130398734162252,0.008103491272777319,0.007980430188278358,0.0,0.0,0.018283822536468507,0.15,0.15,False,False
4.88,-4.583433628082275,41.447975158691406,-2.57368540763855,0.94790000000001,1342,1268,1.1735203877167146,0.8264796122832853,5.0,0.0,0.0,9.485731604231312,13.82374129714918,0.0,0.0,0.0,0.21690048464589343,1.0,0.008242940530180931,0.008112531310568254,0.008098574665685495,0.007972640451043844,0.0,0.0,0.02179175138473511,0.15,0.15,False,False
4.885,-4.591598033905029,41.329986572265625,-2.5344247817993164,0.94780000000001,1260,1211,1.1590603554069885,0.8409396445930115,16.0,5.0,2.0,8.695253970545368,12.67176285572008,0.0,0.0,0.0,0.19882544425873566,1.0,0.008295000685999792,0.008164769581829509,0.008165991166606545,0.008045421758045753,0.0,0.0,0.016189165115356445,0.15,0.15,False,False
4.89,-4.5787529945373535,41.2403564453125,-2.5102193355560303,0.94770000000001,1337,1289,1.1458053257897394,0.8541946742102605,32.0,2.0,0.0,7.97064947299992,11.615782617743406,0.0,0.0,0.0,0.1822566572371743,1.0,0.008336557075381279,0.008206674829125404,0.008219003987809023,0.008102995343506336,0.0,0.0,0.018825132846832276,0.15,0.15,False,False
4.895,-4.581390857696533,41.23815155029297,-2.476778268814087,0.94760000000001,1283,1221,1.1336548819739278,0.8663451180260722,6.0,1.0,0.0,7.30642868358326,10.647800732931454,0.0,0.0,0.0,0.16706860246740973,1.0,0.008341531114031872,0.00821235861318807,0.008226163918152452,0.008113087775806587,0.0,0.0,0.017605983018875122,0.15,0.15,False,False
4.9,-4.640698432922363,41.170406341552734,-2.4475595951080322,0.94750000000001,1322,1263,0.7891836418094338,1.2108163581905662,8.0,3.0,1.0,15.03089295995132,9.760484005187166,0.0,0.0,0.0,-0.2635204477382077,1.0,0.008365189423784614,0.00823678681626916,0.008267211184526484,0.00815757317468524,0.0,0.0,0.011655420064926147,0.15,0.15,False,False
4.905,-4.678398132324219,41.1299934387207,-2.4453821182250977,0.94740000000001,1333,1273,0.8067516716586477,1.1932483283413524,29.0,2.0,1.0,13.778318546622042,8.947110338088235,0.0,0.0,0.0,-0.24156041042669035,1.0,0.008386470920716723,0.008259185124188662,0.008297455109034976,0.008191710415606698,0.0,0.0,0.028835890293121343,0.15,0.15,False,False
4.91,-4.734485626220703,41.10810089111328,-2.4328176975250244,0.94730000000001,1280,1211,0.822855699020427,1.177144300979573,12.0,4.0,1.0,12.63012533440354,8.201517809914215,0.0,0.0,0.0,-0.2214303762244662,1.0,0.008387022729342183,0.008259755947316687,0.008312941839297613,0.008206955390051007,0.0,0.0,0.02030501365661621,0.15,0.15,False,False
4.915,-4.761394023895264,40.964012145996094,-2.4133834838867188,0.94720000000001,1281,1219,0.8376177241020581,1.1623822758979419,6.0,1.0,0.0,11.57761488986991,7.5180579924213635,0.0,0.0,0.0,-0.20297784487242732,1.0,0.008423627587035298,0.008295699565981826,0.008371712950368723,0.008265494834631681,0.0,0.0,0.02225438356399536,0.15,0.15,False,False
4.92,-4.802051067352295,40.80668640136719,-2.4628982543945312,0.94710000000001,1278,1224,0.8511495804268866,1.1488504195731133,3.0,1.0,0.0,10.612813649047418,6.891553159719583,0.0,0.0,0.0,-0.18606302446639172,1.0,0.008468231729542216,0.008340823696926236,0.00843976391479373,0.008336020400747657,0.0,0.0,0.013264183998107911,0.15,0.15,False,False
4.925,-4.9383769035339355,40.74821472167969,-2.4973788261413574,0.9470000000000101,1226,1176,0.8635537820579794,1.1364462179420205,8.0,0.0,0.0,9.728412511626798,6.317257063076284,0.0,0.0,0.0,-0.1705577724275257,1.0,0.008452835803230604,0.008324001682922244,0.008465064068635305,0.008354166056960821,0.0,0.0,0.014943578243255614,0.15,0.15,False,False
4.93,-5.029532432556152,40.758689880371094,-2.5284583568573,0.9469000000000101,1301,1226,0.8749243002198144,1.1250756997801856,7.0,0.0,1.0,8.917711468991232,5.790818974486593,0.0,0.0,0.0,-0.15634462472523195,1.0,0.008430546149611473,0.008300555249055227,0.008470843313261867,0.008353663142770529,0.0,0.0,0.01975905537605286,0.15,0.15,False,False
4.935,-5.0209808349609375,40.8012809753418,-2.545584201812744,0.9468000000000101,1289,1226,0.8853472752014966,1.1146527247985034,8.0,1.0,0.0,8.174568846575296,5.308250726612711,0.0,0.0,0.0,-0.14331590599812927,1.0,0.008416473089406889,0.008284844225272536,0.008456214175870022,0.008333864388987422,0.0,0.0,0.015745109319686888,0.15,0.15,False,False
4.94,-5.070032119750977,40.812564849853516,-2.5631651878356934,0.9467000000000101,1306,1239,0.8949016689347051,1.1050983310652949,13.0,5.0,2.0,7.4933547760273544,4.865896499394984,0.0,0.0,0.0,-0.1313729138316185,1.0,0.008407842445497712,0.008275490254163742,0.00845712337953349,0.008332329258943599,0.0,0.0,0.019522451162338257,0.15,0.15,False,False
4.945,-5.155544281005859,40.77860641479492,-2.571000099182129,0.9466000000000101,1305,1245,0.9036598631901464,1.0963401368098535,12.0,0.0,0.0,15.202241878025074,12.793738457778733,0.0,0.0,0.0,-0.12042517101231702,1.0,0.008404025963197153,0.008271164260804653,0.008477096756299337,0.008349290583282709,0.0,0.0,0.02581871747970581,0.15,0.15,False,False
4.95,-5.1745219230651855,40.74646759033203,-2.5191898345947266,0.9465000000000101,1329,1258,0.9116882079243008,1.0883117920756993,18.0,0.0,0.0,13.93538838818965,11.727593586297171,0.0,0.0,0.0,-0.11038974009462396,1.0,0.008405932846168678,0.008272959773118298,0.008488486443335812,0.008359260003392896,0.0,0.0,0.018034828901290895,0.15,0.15,False,False
4.955,-5.311336994171143,40.719940185546875,-2.5318081378936768,0.9464000000000101,1291,1240,0.9190475239306091,1.080952476069391,7.0,0.0,0.0,12.77410602250718,10.750294120772407,0.0,0.0,0.0,-0.10119059508673862,1.0,0.008420531715576848,0.008288697960476082,0.008533769675220054,0.008410257287323475,0.0,0.0,0.024637053012847902,0.15,0.15,False,False
4.96,-5.4858574867248535,40.76985549926758,-2.5205843448638916,0.9463000000000101,1266,1203,0.9257935636030583,1.0742064363969417,4.0,0.0,1.0,11.709597187298248,9.854436277374706,0.0,0.0,0.0,-0.09275804549617712,1.0,0.00838306228009363,0.00825170932027201,0.008524518925696611,0.008398710051551461,0.0,0.0,0.01734769105911255,0.15,0.15,False,False
4.965,-5.558924674987793,40.706565856933594,-2.4671387672424316,0.9462000000000101,1211,1157,0.9319774333028034,1.0680225666971965,7.0,2.0,0.0,10.733797421690062,9.033233254260146,0.0,0.0,0.0,-0.08502820837149576,1.0,0.008396840033431848,0.008265384240075946,0.008559105917811394,0.008433267551784715,0.0,0.0,0.019771351814270022,0.15,0.15,False,False
4.97,-5.523807048797607,40.57923889160156,-2.4313223361968994,0.9461000000000102,1277,1214,0.9376459805275698,1.0623540194724304,14.0,3.0,0.0,9.83931430321589,8.280463816405133,0.0,0.0,0.0,-0.07794252434053783,1.0,0.008459066739305854,0.008328271408875784,0.008635320700705051,0.008516104038183888,0.0,0.0,0.01961519718170166,0.15,0.15,False,False
4.975,-5.477043628692627,40.53858947753906,-2.397522211074829,0.9460000000000102,1257,1202,0.942842148816939,1.057157851183061,7.0,2.0,1.0,9.019371444614565,7.590425165038038,0.0,0.0,0.0,-0.07144731397882635,1.0,0.008487698699658116,0.008357857586815953,0.008663257273534935,0.008549122139811516,0.0,0.0,0.019199204444885255,0.15,0.15,False,False
4.98,-5.512909889221191,40.505348205566406,-2.3623106479644775,0.9459000000000102,1364,1299,1.2809386364155273,0.7190613635844726,6.0,2.0,1.0,8.26775715756335,15.291223067951535,0.0,0.0,0.0,0.35117329551940923,1.0,0.008500822198887667,0.008372256609921655,0.008688470115885139,0.008578544948250055,0.0,0.0,0.02025871753692627,0.15,0.15,False,False
4.985,-5.584172248840332,40.424156188964844,-2.3329904079437256,0.9458000000000102,1387,1341,0.5908604167142334,1.4091395832857665,30.0,2.0,0.0,24.245444061099736,14.016954478955572,0.0,0.0,0.0,-0.5114244791072082,1.0,0.008529565917948883,0.008402252181743583,0.00874013329545657,0.00863492333640655,0.0,0.0,0.0322861385345459,0.15,0.15,False,False
4.99,-5.5940375328063965,40.40980911254883,-2.3867173194885254,0.9457000000000102,1347,1270,0.6249553819880473,1.3750446180119527,19.0,3.0,1.0,22.224990389341425,12.848874939042608,0.0,0.0,0.0,-0.4688057725149409,1.0,0.008542432527368268,0.008416643055776756,0.008753665024414659,0.008653303375467658,0.0,0.0,0.025163934230804447,0.15,0.15,False,False
4.995,-5.657369613647461,40.30942153930664,-2.3908841609954834,0.9456000000000102,1267,1217,0.65620910015571,1.34379089984429,6.0,1.0,0.0,20.372907856896305,11.778135360789056,0.0,0.0,0.0,-0.4297386248053624,1.0,0.008548291322464745,0.00841913279145956,0.008792512041206162,0.00868210569024086,0.0,0.0,0.016033473014831545,0.15,0.15,False,False
5.0,-5.771478176116943,40.07588195800781,-2.3825228214263916,0.9455000000000102,1219,1160,0.6848583418094009,1.315141658190599,0.0,1.0,1.0,18.67516553548828,10.796624080723301,0.0,0.0,0.0,-0.3939270727382489,1.0,0.008598951390013099,0.008469156843299668,0.008902576519176364,0.008790284239997467,0.0,0.0,0.02031839609146118,0.15,0.15,False,False
5.005,-5.828762054443359,39.940948486328125,-2.4244041442871094,0.9454000000000102,1209,1157,0.7111201466586174,1.2888798533413826,8.0,0.0,0.0,17.118901740864256,9.896905407329692,0.0,0.0,0.0,-0.3610998166767282,1.0,0.00862920346359412,0.008500783781831464,0.00896390643902123,0.008854379023735722,0.0,0.0,0.01614381551742554,0.15,0.15,False,False
5.01,-5.943111419677734,39.93207550048828,-2.4358344078063965,0.9453000000000102,1258,1193,0.7351934677703993,1.2648065322296007,9.0,2.0,0.0,15.692326595792235,9.072163290052217,0.0,0.0,0.0,-0.3310081652870009,1.0,0.008604124498864016,0.00847447003858785,0.008970968968545398,0.008854578481987119,0.0,0.0,0.019440144300460815,0.15,0.15,False,False
5.015,-6.006464958190918,39.95337677001953,-2.4609811305999756,0.9452000000000103,1194,1145,0.7572606787895326,1.2427393212104674,5.0,1.0,0.0,14.384632712809548,8.316149682547865,0.0,0.0,0.0,-0.30342415151308416,1.0,0.008594168272490304,0.008462743135169148,0.008981926366686821,0.008860337159906825,0.0,0.0,0.015536532402038575,0.15,0.15,False,False
5.02,-6.007954120635986,39.978919982910156,-2.48345947265625,0.9451000000000103,1343,1275,0.7774889555570716,1.2225110444429284,3.0,2.0,2.0,13.185913320075418,7.623137209002209,0.0,0.0,0.0,-0.27813880555366044,1.0,0.008585260172064107,0.008452096177885931,0.008975108697389564,0.008848363844056925,0.0,0.0,0.014440798759460449,0.15,0.15,False,False
5.025,-6.087320804595947,39.96158981323242,-2.512110948562622,0.9450000000000103,1276,1211,0.7960315425939823,1.2039684574060177,26.0,1.0,0.0,12.087087210069132,6.987875774918692,0.0,0.0,0.0,-0.254960571757522,1.0,0.008578423488264283,0.008444098057225347,0.008991520929460725,0.008860371308401227,0.0,0.0,0.01937267541885376,0.15,0.15,False,False
5.03,-6.131435394287109,39.95563888549805,-2.489572048187256,0.9449000000000103,1363,1296,0.4796955807111505,1.5,19.0,2.0,1.0,19.413163275896704,6.405552793675467,0.0,0.0,0.0,-0.6503805241110618,1.0,0.008563938705871504,0.008429068451126417,0.008988123930369815,0.008852853206917644,0.0,0.0,0.03159864664077759,0.15,0.15,False,False
5.035,-6.189774036407471,39.92149353027344,-2.448805809020996,0.9448000000000103,1319,1258,0.5230542823185547,1.4769457176814453,7.0,4.0,1.0,26.12873300290531,14.205090060869177,0.0,0.0,0.0,-0.5961821471018067,1.0,0.008578503038734198,0.008443741050238412,0.009021925895164411,0.008888692439844212,0.0,0.0,0.018305290937423706,0.15,0.15,False,False
5.04,-6.354375839233398,39.92953109741211,-2.468147039413452,0.9447000000000103,1283,1207,0.5627997587920084,1.4372002412079916,7.0,2.0,1.0,23.951338585996535,13.021332555796745,0.0,0.0,0.0,-0.5465003015099895,1.0,0.008573793262864154,0.008440647119035324,0.00905489781871438,0.008926722609127562,0.0,0.0,0.019576897621154787,0.15,0.15,False,False
5.045,-6.524055480957031,39.93850326538086,-2.4223663806915283,0.9446000000000103,1297,1234,0.5992331122260077,1.4007668877739923,12.0,2.0,0.0,21.955393703830158,11.93622150948035,0.0,0.0,0.0,-0.5009586097174904,1.0,0.00854620011523366,0.008412861886123817,0.009059043368324637,0.008926450197274487,0.0,0.0,0.020511162281036378,0.15,0.15,False,False
5.05,-6.543919086456299,39.85846710205078,-2.355821371078491,0.9445000000000103,1314,1250,0.6326303528738404,1.3673696471261596,18.0,0.0,1.0,20.12577756184431,10.94153638369032,0.0,0.0,0.0,-0.45921205890769945,1.0,0.008581260529657206,0.008448905233914655,0.009109174134209752,0.008982352446764708,0.0,0.0,0.018613957166671753,0.15,0.15,False,False
5.055,-6.496123313903809,39.74785614013672,-2.3125436305999756,0.9444000000000103,1259,1196,0.6632444901343537,1.3367555098656463,11.0,1.0,0.0,18.448629431690616,10.029741685049459,0.0,0.0,0.0,-0.42094438733205786,1.0,0.008645173705493411,0.00851487391628325,0.00918751310867568,0.009071465659265717,0.0,0.0,0.020425374507904055,0.15,0.15,False,False
5.06,-6.459005832672119,39.74140167236328,-2.2746129035949707,0.9443000000000104,1356,1288,0.19999999999999996,1.5,4.0,1.0,0.0,33.57791031238306,9.193929877962002,0.0,0.0,0.0,-1.0,1.0,0.008664417158191403,0.008536269888281822,0.009200568310916424,0.009092321852222085,0.0,0.0,0.01901764988899231,0.15,0.15,False,False
5.065,-6.495543956756592,39.68545150756836,-2.247215747833252,0.9442000000000104,1281,1227,0.19999999999999996,1.5,1.0,3.0,1.0,30.77975111968447,8.427769054798501,0.0,0.0,0.0,-1.0,1.0,0.00868682051077485,0.008560454395289224,0.009240097909544906,0.009137695888057351,0.0,0.0,0.021894161701202394,0.15,0.15,False,False
5.07,-6.580266952514648,39.61685562133789,-2.2220253944396973,0.9441000000000104,1324,1260,0.19999999999999996,1.5,9.0,2.0,1.0,28.214771859710762,7.725454966898626,0.0,0.0,0.0,-1.0,1.0,0.008705526124686003,0.008580574455360573,0.009287379992504915,0.009189099073410034,0.0,0.0,0.035041139125823975,0.15,0.15,False,False
5.075,-6.603114604949951,39.596893310546875,-2.2239990234375,0.9440000000000104,1327,1280,0.24872504726355515,1.5,7.0,4.0,0.0,25.86354087140153,7.081667052990407,0.0,0.0,0.0,-0.9390936909205561,1.0,0.008716799784451723,0.008593585807830095,0.009299470499778788,0.009206013831620416,0.0,0.0,0.019538989067077638,0.15,0.15,False,False
5.08,-6.656634330749512,39.44807052612305,-2.2017955780029297,0.9439000000000104,1280,1234,0.3113312933249256,1.5,15.0,1.0,1.0,23.708245798784734,6.491528131907873,0.0,0.0,0.0,-0.860835883343843,1.0,0.008751279674470425,0.008626712951809168,0.0093772584417214,0.009281412155056994,0.0,0.0,0.016618409156799317,0.15,0.15,False,False
5.085,-6.68795919418335,39.246826171875,-2.217540740966797,0.9438000000000104,1357,1297,0.36872035221451505,1.5,29.0,1.0,1.0,21.732558648886005,5.950567454248883,0.0,0.0,0.0,-0.7890995597318561,1.0,0.008813525394846996,0.008689657164116701,0.009484960076709589,0.00939261595097681,0.0,0.0,0.010850571393966675,0.15,0.15,False,False
5.09,-6.771005153656006,39.099552154541016,-2.240731716156006,0.9437000000000104,1275,1211,0.42132698952997216,1.5,15.0,5.0,0.0,19.921512094812172,5.454686833061476,0.0,0.0,0.0,-0.7233412630875348,1.0,0.008838599314913154,0.00871432285445432,0.009560179508601626,0.009465582746391496,0.0,0.0,0.014574377536773684,0.15,0.15,False,False
5.095,-6.894622802734375,39.04637145996094,-2.244589328765869,0.9436000000000104,1237,1176,0.19999999999999996,1.5,5.0,0.0,1.0,26.594719420244488,5.00012959697302,0.0,0.0,0.0,-1.0,1.0,0.008833173584813874,0.00870740933654209,0.009605806553736329,0.009504958676795166,0.0,0.0,0.02124048709869385,0.15,0.15,False,False
5.1,-6.907167911529541,39.076263427734375,-2.2823615074157715,0.9435000000000104,1331,1275,0.19999999999999996,1.5,4.0,0.0,0.0,32.711826135224115,4.583452130558602,0.0,0.0,0.0,-1.0,1.0,0.008828314409280818,0.008701181504875422,0.009604765412708124,0.009500900826727351,0.0,0.0,0.015346686840057374,0.15,0.15,False,False
5.105,-6.928643703460693,39.099239349365234,-2.2970352172851562,0.9434000000000105,1263,1206,0.19999999999999996,1.5,6.0,3.0,0.0,38.31917395728877,4.201497786345384,0.0,0.0,0.0,-1.0,1.0,0.008810816798359156,0.008681192218015592,0.009589528975387415,0.00947834070151051,0.0,0.0,0.014836796522140502,0.15,0.15,False,False
5.11,-7.006594657897949,39.08296203613281,-2.296956777572632,0.9433000000000105,1339,1275,0.19999999999999996,1.5,15.0,1.0,1.0,35.125909460848035,12.184706304149934,0.0,0.0,0.0,-1.0,1.0,0.008803797342504065,0.008673023742934069,0.009603302460163832,0.009488488625114163,0.0,0.0,0.035378959178924564,0.15,0.15,False,False
5.115,-7.02814245223999,39.09691619873047,-2.222703456878662,0.9432000000000105,1336,1266,0.19999999999999996,1.5,21.0,3.0,1.0,32.198750339110696,11.169314112137439,0.0,0.0,0.0,-1.0,1.0,0.008796201242754858,0.008665566177417835,0.00959907891228795,0.009484112573166689,0.0,0.0,0.02233445405960083,0.15,0.15,False,False
5.12,-7.120245933532715,39.05304718017578,-2.2181482315063477,0.9431000000000105,1311,1248,0.2289206716776473,1.5,3.0,1.0,0.0,29.515521144184802,10.238537936125985,0.0,0.0,0.0,-0.9638491604029408,1.0,0.008827700124432644,0.008701032881314557,0.009660431339095037,0.009558430562416714,0.0,0.0,0.022367382049560548,0.15,0.15,False,False
5.125,-7.307982444763184,39.04151153564453,-2.227282762527466,0.9430000000000105,1251,1188,0.19999999999999996,1.5,5.0,3.0,2.0,35.389227715502734,9.38532644144882,0.0,0.0,0.0,-1.0,1.0,0.008810459015270075,0.008684684289619327,0.009691377636045218,0.009589218146478137,0.0,0.0,0.020459048748016358,0.15,0.15,False,False
5.13,-7.384793758392334,39.03434371948242,-2.1488189697265625,0.9429000000000105,1275,1206,0.19999999999999996,1.5,19.0,0.0,0.0,32.4401254058775,8.603215904661418,0.0,0.0,0.0,-1.0,1.0,0.008793285815045238,0.008666542513916891,0.009683488945787152,0.009577126475051045,0.0,0.0,0.024510409832000736,0.15,0.15,False,False
5.135,-7.309980392456055,38.95649337768555,-2.0888845920562744,0.9428000000000105,1291,1220,0.45931331828874344,1.5,18.0,0.0,0.0,29.736781622054377,16.219614579272964,0.0,0.0,0.0,-0.6758583521390706,1.0,0.008850532273451488,0.00872866405795018,0.0097392483924826,0.009649757218236726,0.0,0.0,0.020364913940429687,0.15,0.15,False,False
5.14,-7.224565029144287,38.8835563659668,-2.048102378845215,0.9427000000000105,1314,1238,0.5043705417646815,1.4956294582353185,7.0,2.0,0.0,27.258716486883177,14.867980031000217,0.0,0.0,0.0,-0.619536822794148,1.0,0.008906515237564843,0.008788748333851498,0.009794986496369045,0.009718965350960692,0.0,0.0,0.022235701084136965,0.15,0.15,False,False
5.145,-7.222500324249268,38.85940933227539,-1.9912981986999512,0.9426000000000105,1313,1242,0.5456729966176248,1.4543270033823752,17.0,2.0,1.0,24.987156779642913,13.628981695083532,0.0,0.0,0.0,-0.567908754227969,1.0,0.008925297297537327,0.008810764411464334,0.009816995977113645,0.009749582968652248,0.0,0.0,0.02604471445083618,0.15,0.15,False,False
5.15,-7.251373767852783,38.783790588378906,-1.8750756978988647,0.9425000000000106,1336,1266,0.5835335802328228,1.4164664197671772,14.0,3.0,0.0,22.904893714672667,12.493233220493236,0.0,0.0,0.0,-0.5205830247089716,1.0,0.008961979377393922,0.008852506677309673,0.00986655514376859,0.009812311812614402,0.0,0.0,0.025882105827331543,0.15,0.15,False,False
5.155,-7.219431400299072,38.62329864501953,-1.8287041187286377,0.9424000000000106,1424,1352,0.6182391152134209,1.381760884786579,4.0,0.0,0.0,20.996152571783277,11.4521304521188,0.0,0.0,0.0,-0.47720110598322385,1.0,0.009042849609007439,0.00894466764293611,0.009939241766308745,0.009912231471389532,0.0,0.0,0.060054078102111816,0.15,0.15,False,False
5.16,-7.160505294799805,38.494102478027344,-1.8143588304519653,0.9423000000000106,1290,1221,0.6500525222789693,1.3499474777210307,3.0,0.0,2.0,19.246473190801336,10.497786247775567,0.0,0.0,0.0,-0.4374343471512884,1.0,0.009095071970174711,0.009000931556026142,0.009990779605383675,0.00997462309896946,0.0,0.0,0.017743672132492068,0.15,0.15,False,False
5.165,-7.11594295501709,38.3238639831543,-1.815159559249878,0.9422000000000106,1278,1220,1.0125481454223886,0.9874518545776115,14.0,3.0,0.0,17.642600424901225,17.956304060460937,0.0,0.0,0.0,0.015685181777985592,1.0,0.009157187305390835,0.009064626647159457,0.010087235520283382,0.010076608741655946,0.0,0.0,0.0162035608291626,0.15,0.15,False,False
5.17,-7.093666076660156,38.121131896972656,-1.83892023563385,0.9421000000000106,1356,1301,1.0115024666371895,0.9884975333628105,31.0,1.0,0.0,16.172383722826122,16.45994538875586,0.0,0.0,0.0,0.014378083296486821,1.0,0.009223779585833352,0.009131539845839143,0.010194283677265048,0.010186254512518644,0.0,0.0,0.009540680646896362,0.15,0.15,False,False
5.175,-7.126533508300781,37.98744201660156,-1.837796688079834,0.9420000000000106,1291,1235,1.010543927750757,0.989456072249243,9.0,5.0,1.0,14.824685079257279,15.088283273026203,0.0,0.0,0.0,0.013179909688446224,1.0,0.009257930796593428,0.009163549014677605,0.01027631185327967,0.010264466206232708,0.0,0.0,0.02088611602783203,0.15,0.15,False,False
5.18,-7.192480564117432,37.98188018798828,-1.8613792657852173,0.9419000000000106,1261,1199,1.0096652671048605,0.9903347328951394,5.0,0.0,0.0,13.589294655985839,13.830926333607353,0.0,0.0,0.0,0.01208158388107572,1.0,0.009260165582721433,0.009164180761824053,0.01030586271857222,0.01029127083408336,0.0,0.0,0.023480944633483887,0.15,0.15,False,False
